-182.165, 74.443, 7.455,  1.765
-182.138, 74.192, 7.594,  1.798
-182.113, 73.937, 7.732,  1.831
-182.088, 73.677, 7.870,  1.864
-182.064, 73.412, 8.006,  1.897
-182.041, 73.143, 8.141,  1.930
-182.018, 72.869, 8.275,  1.963
-181.997, 72.591, 8.409,  1.996
-181.976, 72.308, 8.541,  2.029
-181.956, 72.021, 8.672,  2.062
-181.937, 71.729, 8.802,  2.095
-181.918, 71.433, 8.931,  2.128
-181.900, 71.133, 9.059,  2.161
-181.882, 70.829, 9.187,  2.194
-181.866, 70.520, 9.313,  2.227
-181.849, 70.207, 9.438,  2.260
-181.833, 69.889, 9.563,  2.293
-181.818, 69.568, 9.686,  2.326
-181.803, 69.242, 9.809,  2.359
-181.789, 68.913, 9.931,  2.392
-181.775, 68.579, 10.052,  2.425
-181.762, 68.241, 10.172,  2.458
-181.749, 67.899, 10.291,  2.491
-181.737, 67.554, 10.410,  2.524
-181.725, 67.204, 10.527,  2.557
-181.713, 66.850, 10.645,  2.590
-181.702, 66.493, 10.761,  2.623
-181.691, 66.131, 10.877,  2.656
-181.681, 65.766, 10.993,  2.689
-181.671, 65.397, 11.107,  2.722
-181.661, 65.024, 11.222,  2.755
-181.651, 64.647, 11.336,  2.788
-181.642, 64.267, 11.449,  2.821
-181.634, 63.882, 11.562,  2.854
-181.625, 63.494, 11.674,  2.887
-181.617, 63.102, 11.786,  2.920
-181.609, 62.707, 11.897,  2.953
-181.602, 62.307, 12.008,  2.986
-181.594, 61.904, 12.119,  3.019
-181.587, 61.498, 12.229,  3.052
-181.581, 61.087, 12.339,  3.085
-181.574, 60.673, 12.449,  3.118
-181.568, 60.256, 12.558,  3.151
-181.562, 59.835, 12.666,  3.184
-181.556, 59.410, 12.774,  3.217
-181.550, 58.981, 12.882,  3.250
-181.545, 58.549, 12.990,  3.283
-181.539, 58.113, 13.097,  3.316
-181.534, 57.674, 13.204,  3.349
-181.529, 57.231, 13.310,  3.382
-181.525, 56.785, 13.414,  3.415
-181.520, 56.336, 13.509,  3.448
-181.516, 55.883, 13.589,  3.481
-181.511, 55.429, 13.655,  3.514
-181.507, 54.973, 13.713,  3.547
-181.503, 54.515, 13.771,  3.580
-181.500, 54.054, 13.831,  3.613
-181.496, 53.592, 13.891,  3.646
-181.493, 53.128, 13.948,  3.679
-181.489, 52.662, 14.000,  3.712
-181.486, 52.194, 14.048,  3.745
-181.483, 51.725, 14.098,  3.778
-181.480, 51.254, 14.148,  3.811
-181.477, 50.782, 14.199,  3.844
-181.474, 50.307, 14.250,  3.877
-181.471, 49.831, 14.298,  3.910
-181.469, 49.353, 14.346,  3.943
-181.466, 48.874, 14.394,  3.976
-181.464, 48.393, 14.443,  4.009
-181.461, 47.911, 14.492,  4.042
-181.459, 47.426, 14.541,  4.075
-181.457, 46.941, 14.589,  4.108
-181.454, 46.453, 14.638,  4.141
-181.452, 45.964, 14.686,  4.174
-181.450, 45.473, 14.736,  4.207
-181.448, 44.981, 14.785,  4.240
-181.446, 44.487, 14.835,  4.273
-181.444, 43.991, 14.884,  4.306
-181.443, 43.494, 14.934,  4.339
-181.441, 42.995, 14.984,  4.372
-181.439, 42.494, 15.034,  4.405
-181.437, 41.992, 15.084,  4.438
-181.436, 41.488, 15.133,  4.471
-181.434, 40.982, 15.183,  4.504
-181.433, 40.475, 15.234,  4.537
-181.431, 39.965, 15.286,  4.570
-181.430, 39.455, 15.337,  4.603
-181.428, 38.942, 15.388,  4.636
-181.427, 38.428, 15.439,  4.669
-181.425, 37.912, 15.489,  4.702
-181.424, 37.394, 15.541,  4.735
-181.423, 36.875, 15.593,  4.768
-181.421, 36.354, 15.645,  4.801
-181.420, 35.831, 15.698,  4.834
-181.419, 35.306, 15.750,  4.867
-181.417, 34.780, 15.802,  4.900
-181.416, 34.252, 15.854,  4.933
-181.415, 33.722, 15.907,  4.966
-181.414, 33.191, 15.960,  4.999
-181.412, 32.657, 16.013,  5.032
-181.411, 32.122, 16.067,  5.065
-181.410, 31.585, 16.120,  5.098
-181.409, 31.047, 16.174,  5.131
-181.407, 30.506, 16.227,  5.164
-181.406, 29.964, 16.282,  5.197
-181.405, 29.420, 16.336,  5.230
-181.404, 28.874, 16.390,  5.263
-181.403, 28.326, 16.445,  5.296
-181.402, 27.776, 16.500,  5.329
-181.400, 27.225, 16.555,  5.362
-181.399, 26.672, 16.609,  5.395
-181.398, 26.117, 16.665,  5.428
-181.397, 25.560, 16.720,  5.461
-181.396, 25.001, 16.776,  5.494
-181.394, 24.440, 16.832,  5.527
-181.393, 23.878, 16.888,  5.560
-181.392, 23.313, 16.945,  5.593
-181.391, 22.747, 17.001,  5.626
-181.390, 22.179, 17.058,  5.659
-181.388, 21.609, 17.114,  5.692
-181.387, 21.037, 17.171,  5.725
-181.386, 20.463, 17.228,  5.758
-181.385, 19.888, 17.285,  5.791
-181.383, 19.310, 17.344,  5.824
-181.382, 18.730, 17.402,  5.857
-181.381, 18.149, 17.460,  5.890
-181.379, 17.565, 17.517,  5.923
-181.378, 16.980, 17.575,  5.956
-181.377, 16.393, 17.634,  5.989
-181.375, 15.803, 17.693,  6.022
-181.374, 15.212, 17.752,  6.055
-181.373, 14.619, 17.811,  6.088
-181.371, 14.023, 17.870,  6.121
-181.370, 13.426, 17.930,  6.154
-181.369, 12.827, 17.990,  6.187
-181.367, 12.226, 18.050,  6.220
-181.366, 11.623, 18.110,  6.253
-181.364, 11.017, 18.169,  6.286
-181.363, 10.410, 18.230,  6.319
-181.361, 9.801, 18.291,  6.352
-181.360, 9.190, 18.353,  6.385
-181.358, 8.576, 18.414,  6.418
-181.357, 7.961, 18.475,  6.451
-181.355, 7.344, 18.536,  6.484
-181.353, 6.724, 18.598,  6.517
-181.352, 6.103, 18.660,  6.550
-181.350, 5.479, 18.722,  6.583
-181.349, 4.853, 18.784,  6.616
-181.347, 4.226, 18.847,  6.649
-181.345, 3.596, 18.910,  6.682
-181.343, 2.964, 18.974,  6.715
-181.342, 2.330, 19.037,  6.748
-181.340, 1.693, 19.100,  6.781
-181.338, 1.055, 19.163,  6.814
-181.336, 0.415, 19.227,  6.847
-181.334, -0.228, 19.291,  6.880
-181.332, -0.872, 19.355,  6.913
-181.331, -1.519, 19.420,  6.946
-181.329, -2.168, 19.485,  6.979
-181.327, -2.819, 19.550,  7.012
-181.325, -3.473, 19.615,  7.045
-181.323, -4.128, 19.680,  7.078
-181.321, -4.786, 19.746,  7.111
-181.318, -5.446, 19.812,  7.144
-181.316, -6.108, 19.878,  7.177
-181.314, -6.772, 19.944,  7.210
-181.312, -7.439, 20.010,  7.243
-181.310, -8.107, 20.077,  7.276
-181.308, -8.778, 20.144,  7.309
-181.306, -9.452, 20.211,  7.342
-181.303, -10.127, 20.279,  7.375
-181.301, -10.805, 20.346,  7.408
-181.299, -11.485, 20.414,  7.441
-181.296, -12.167, 20.481,  7.474
-181.294, -12.851, 20.549,  7.507
-181.291, -13.538, 20.618,  7.540
-181.289, -14.227, 20.687,  7.573
-181.287, -14.918, 20.757,  7.606
-181.284, -15.612, 20.826,  7.639
-181.282, -16.308, 20.895,  7.672
-181.279, -17.006, 20.965,  7.705
-181.276, -17.707, 21.034,  7.738
-181.274, -18.410, 21.104,  7.771
-181.271, -19.115, 21.174,  7.804
-181.268, -19.823, 21.245,  7.837
-181.265, -20.533, 21.315,  7.870
-181.263, -21.245, 21.386,  7.903
-181.260, -21.960, 21.457,  7.936
-181.257, -22.677, 21.529,  7.969
-181.254, -23.396, 21.600,  8.002
-181.251, -24.118, 21.672,  8.035
-181.248, -24.842, 21.744,  8.068
-181.245, -25.569, 21.817,  8.101
-181.242, -26.298, 21.889,  8.134
-181.239, -27.030, 21.961,  8.167
-181.236, -27.764, 22.034,  8.200
-181.233, -28.500, 22.107,  8.233
-181.230, -29.239, 22.180,  8.266
-181.227, -29.980, 22.252,  8.299
-181.224, -30.723, 22.325,  8.332
-181.220, -31.469, 22.398,  8.365
-181.217, -32.218, 22.471,  8.398
-181.214, -32.969, 22.544,  8.431
-181.210, -33.722, 22.617,  8.464
-181.207, -34.478, 22.690,  8.497
-181.204, -35.236, 22.763,  8.530
-181.200, -35.997, 22.835,  8.563
-181.197, -36.760, 22.908,  8.596
-181.193, -37.525, 22.981,  8.629
-181.189, -38.293, 23.053,  8.662
-181.186, -39.063, 23.126,  8.695
-181.182, -39.836, 23.198,  8.728
-181.178, -40.611, 23.271,  8.761
-181.175, -41.389, 23.343,  8.794
-181.171, -42.169, 23.415,  8.827
-181.167, -42.951, 23.487,  8.860
-181.163, -43.736, 23.559,  8.893
-181.159, -44.523, 23.631,  8.926
-181.155, -45.312, 23.703,  8.959
-181.152, -46.104, 23.774,  8.992
-181.147, -46.899, 23.846,  9.025
-181.143, -47.695, 23.917,  9.058
-181.139, -48.494, 23.988,  9.091
-181.135, -49.296, 24.059,  9.124
-181.131, -50.100, 24.130,  9.157
-181.127, -50.906, 24.200,  9.190
-181.123, -51.714, 24.271,  9.223
-181.118, -52.525, 24.341,  9.256
-181.114, -53.338, 24.411,  9.289
-181.110, -54.154, 24.481,  9.322
-181.105, -54.971, 24.551,  9.355
-181.101, -55.792, 24.621,  9.388
-181.096, -56.614, 24.690,  9.421
-181.092, -57.439, 24.760,  9.454
-181.087, -58.266, 24.829,  9.487
-181.083, -59.095, 24.898,  9.520
-181.078, -59.927, 24.967,  9.553
-181.073, -60.761, 25.035,  9.586
-181.068, -61.597, 25.104,  9.619
-181.064, -62.436, 25.172,  9.652
-181.059, -63.276, 25.240,  9.685
-181.054, -64.119, 25.308,  9.718
-181.049, -64.965, 25.376,  9.751
-181.044, -65.812, 25.443,  9.784
-181.039, -66.662, 25.510,  9.817
-181.034, -67.514, 25.578,  9.850
-181.028, -68.368, 25.645,  9.883
-181.023, -69.225, 25.711,  9.916
-181.018, -70.084, 25.778,  9.949
-181.013, -70.945, 25.844,  9.982
-181.008, -71.808, 25.910, 10.015
-181.002, -72.673, 25.976, 10.048
-180.997, -73.541, 26.042, 10.081
-180.991, -74.410, 26.108, 10.114
-180.986, -75.282, 26.173, 10.147
-180.980, -76.156, 26.238, 10.180
-180.975, -77.034, 26.390, 10.213
-180.969, -77.922, 26.688, 10.246
-180.963, -78.821, 26.980, 10.279
-180.957, -79.729, 27.261, 10.312
-180.951, -80.646, 27.526, 10.345
-180.945, -81.571, 27.769, 10.378
-180.939, -82.504, 27.983, 10.411
-180.933, -83.442, 28.167, 10.444
-180.926, -84.385, 28.316, 10.477
-180.920, -85.332, 28.424, 10.510
-180.913, -86.280, 28.491, 10.543
-180.907, -87.230, 28.512, 10.576
-180.900, -88.179, 28.488, 10.609
-180.894, -89.125, 28.425, 10.642
-180.887, -90.069, 28.329, 10.675
-180.881, -91.008, 28.205, 10.708
-180.874, -91.942, 28.058, 10.741
-180.867, -92.872, 27.898, 10.774
-180.861, -93.796, 27.733, 10.807
-180.854, -94.714, 27.571, 10.840
-180.848, -95.628, 27.419, 10.873
-180.841, -96.537, 27.283, 10.906
-180.835, -97.443, 27.165, 10.939
-180.828, -98.345, 27.064, 10.972
-180.822, -99.244, 26.978, 11.005
-180.815, -100.142, 26.906, 11.038
-180.808, -101.037, 26.849, 11.071
-180.802, -101.931, 26.804, 11.104
-180.795, -102.824, 26.771, 11.137
-180.788, -103.716, 26.749, 11.170
-180.781, -104.608, 26.737, 11.203
-180.774, -105.499, 26.734, 11.236
-180.768, -106.391, 26.739, 11.269
-180.761, -107.283, 26.751, 11.302
-180.754, -108.176, 26.768, 11.335
-180.747, -109.069, 26.777, 11.368
-180.740, -109.961, 26.765, 11.401
-180.732, -110.853, 26.730, 11.434
-180.725, -111.743, 26.684, 11.467
-180.718, -112.631, 26.637, 11.500
-180.711, -113.517, 26.600, 11.533
-180.704, -114.403, 26.572, 11.566
-180.696, -115.288, 26.549, 11.599
-180.689, -116.173, 26.521, 11.632
-180.682, -117.056, 26.481, 11.665
-180.674, -117.937, 26.434, 11.698
-180.667, -118.817, 26.387, 11.731
-180.660, -119.695, 26.345, 11.764
-180.652, -120.572, 26.308, 11.797
-180.645, -121.448, 26.272, 11.830
-180.637, -122.323, 26.232, 11.863
-180.630, -123.196, 26.187, 11.896
-180.622, -124.068, 26.142, 11.929
-180.614, -124.938, 26.098, 11.962
-180.607, -125.807, 26.056, 11.995
-180.599, -126.674, 26.015, 12.028
-180.591, -127.540, 25.974, 12.061
-180.583, -128.405, 25.931, 12.094
-180.576, -129.268, 25.887, 12.127
-180.568, -130.130, 25.843, 12.160
-180.560, -130.990, 25.800, 12.193
-180.552, -131.849, 25.758, 12.226
-180.544, -132.707, 25.716, 12.259
-180.536, -133.563, 25.674, 12.292
-180.529, -134.417, 25.631, 12.325
-180.521, -135.271, 25.588, 12.358
-180.512, -136.122, 25.545, 12.391
-180.504, -136.973, 25.503, 12.424
-180.496, -137.822, 25.461, 12.457
-180.488, -138.669, 25.419, 12.490
-180.480, -139.516, 25.376, 12.523
-180.472, -140.360, 25.334, 12.556
-180.464, -141.204, 25.292, 12.589
-180.455, -142.046, 25.250, 12.622
-180.447, -142.886, 25.209, 12.655
-180.439, -143.726, 25.167, 12.688
-180.430, -144.563, 25.125, 12.721
-180.422, -145.400, 25.083, 12.754
-180.413, -146.235, 25.041, 12.787
-180.405, -147.068, 25.000, 12.820
-180.396, -147.901, 24.958, 12.853
-180.388, -148.732, 24.917, 12.886
-180.379, -149.561, 24.875, 12.919
-180.371, -150.389, 24.834, 12.952
-180.362, -151.216, 24.793, 12.985
-180.353, -152.041, 24.752, 13.018
-180.344, -152.865, 24.711, 13.051
-180.336, -153.688, 24.669, 13.084
-180.327, -154.509, 24.629, 13.117
-180.318, -155.329, 24.588, 13.150
-180.309, -156.147, 24.547, 13.183
-180.300, -156.965, 24.507, 13.216
-180.291, -157.780, 24.466, 13.249
-180.282, -158.595, 24.425, 13.282
-180.273, -159.408, 24.385, 13.315
-180.263, -160.220, 24.344, 13.348
-180.254, -161.030, 24.304, 13.381
-180.245, -161.839, 24.263, 13.414
-180.235, -162.647, 24.223, 13.447
-180.226, -163.453, 24.183, 13.480
-180.217, -164.259, 24.143, 13.513
-180.207, -165.062, 24.103, 13.546
-180.197, -165.865, 24.063, 13.579
-180.188, -166.666, 24.023, 13.612
-180.178, -167.465, 23.983, 13.645
-180.168, -168.264, 23.943, 13.678
-180.159, -169.061, 23.904, 13.711
-180.149, -169.856, 23.864, 13.744
-180.139, -170.651, 23.824, 13.777
-180.129, -171.444, 23.785, 13.810
-180.118, -172.236, 23.745, 13.843
-180.108, -173.026, 23.706, 13.876
-180.098, -173.815, 23.667, 13.909
-180.087, -174.603, 23.627, 13.942
-180.077, -175.390, 23.588, 13.975
-180.066, -176.175, 23.549, 14.008
-180.056, -176.959, 23.510, 14.041
-180.045, -177.742, 23.471, 14.074
-180.034, -178.523, 23.432, 14.107
-180.023, -179.303, 23.393, 14.140
-180.012, -180.082, 23.355, 14.173
-180.001, -180.859, 23.316, 14.206
-179.989, -181.635, 23.277, 14.239
-179.978, -182.410, 23.238, 14.272
-179.966, -183.184, 23.200, 14.305
-179.954, -183.956, 23.161, 14.338
-179.942, -184.727, 23.123, 14.371
-179.930, -185.497, 23.085, 14.404
-179.918, -186.265, 23.047, 14.437
-179.905, -187.032, 23.008, 14.470
-179.892, -187.798, 22.970, 14.503
-179.879, -188.563, 22.931, 14.536
-179.866, -189.326, 22.894, 14.569
-179.852, -190.088, 22.856, 14.602
-179.838, -190.849, 22.818, 14.635
-179.824, -191.608, 22.780, 14.668
-179.809, -192.367, 22.742, 14.701
-179.794, -193.124, 22.704, 14.734
-179.778, -193.879, 22.667, 14.767
-179.761, -194.634, 22.630, 14.800
-179.744, -195.387, 22.593, 14.833
-179.724, -196.139, 22.554, 14.866
-179.698, -196.889, 22.508, 14.899
-179.664, -197.637, 22.448, 14.932
-179.619, -198.382, 22.388, 14.965
-179.564, -199.124, 22.326, 14.998
-179.498, -199.863, 22.262, 15.031
-179.420, -200.598, 22.196, 15.064
-179.330, -201.331, 22.148, 15.097
-179.228, -202.061, 22.100, 15.130
-179.115, -202.788, 22.053, 15.163
-178.990, -203.513, 22.010, 15.196
-178.857, -204.237, 21.987, 15.229
-178.717, -204.960, 21.976, 15.262
-178.567, -205.683, 21.980, 15.295
-178.411, -206.405, 22.002, 15.328
-178.245, -207.127, 22.048, 15.361
-178.067, -207.846, 22.096, 15.394
-177.881, -208.563, 22.134, 15.427
-177.685, -209.278, 22.171, 15.460
-177.476, -209.989, 22.222, 15.493
-177.256, -210.698, 22.260, 15.526
-177.023, -211.403, 22.290, 15.559
-176.783, -212.107, 22.315, 15.592
-176.533, -212.808, 22.342, 15.625
-176.272, -213.506, 22.368, 15.658
-176.001, -214.201, 22.408, 15.691
-175.720, -214.894, 22.463, 15.724
-175.429, -215.585, 22.512, 15.757
-175.128, -216.274, 22.581, 15.790
-174.821, -216.964, 22.650, 15.823
-174.505, -217.654, 22.742, 15.856
-174.183, -218.344, 22.838, 15.889
-173.852, -219.035, 22.937, 15.922
-173.516, -219.726, 23.043, 15.955
-173.172, -220.418, 23.149, 15.988
-172.821, -221.109, 23.250, 16.021
-172.462, -221.800, 23.347, 16.054
-172.096, -222.490, 23.447, 16.087
-171.724, -223.180, 23.544, 16.120
-171.345, -223.870, 23.639, 16.153
-170.960, -224.560, 23.736, 16.186
-170.569, -225.251, 23.839, 16.219
-170.174, -225.943, 23.942, 16.252
-169.774, -226.637, 24.045, 16.285
-169.370, -227.333, 24.148, 16.318
-168.961, -228.029, 24.251, 16.351
-168.549, -228.728, 24.354, 16.384
-168.132, -229.428, 24.457, 16.417
-167.712, -230.130, 24.559, 16.450
-167.287, -230.832, 24.658, 16.483
-166.857, -231.536, 24.756, 16.516
-166.423, -232.241, 24.857, 16.549
-165.986, -232.948, 24.957, 16.582
-165.546, -233.656, 25.056, 16.615
-165.102, -234.367, 25.154, 16.648
-164.654, -235.079, 25.253, 16.681
-164.204, -235.793, 25.350, 16.714
-163.751, -236.509, 25.448, 16.747
-163.296, -237.228, 25.545, 16.780
-162.837, -237.949, 25.642, 16.813
-162.376, -238.671, 25.738, 16.846
-161.912, -239.396, 25.834, 16.879
-161.444, -240.122, 25.928, 16.912
-160.975, -240.850, 26.024, 16.945
-160.503, -241.581, 26.118, 16.978
-160.028, -242.314, 26.213, 17.011
-159.552, -243.049, 26.307, 17.044
-159.073, -243.786, 26.400, 17.077
-158.592, -244.526, 26.493, 17.110
-158.109, -245.268, 26.586, 17.143
-157.624, -246.013, 26.679, 17.176
-157.138, -246.760, 26.771, 17.209
-156.649, -247.510, 26.863, 17.242
-156.160, -248.262, 26.954, 17.275
-155.668, -249.017, 27.045, 17.308
-155.175, -249.775, 27.136, 17.341
-154.681, -250.535, 27.226, 17.374
-154.186, -251.299, 27.316, 17.407
-153.690, -252.065, 27.406, 17.440
-153.193, -252.834, 27.495, 17.473
-152.696, -253.607, 27.583, 17.506
-152.198, -254.383, 27.672, 17.539
-151.699, -255.161, 27.760, 17.572
-151.201, -255.943, 27.847, 17.605
-150.702, -256.729, 27.934, 17.638
-150.204, -257.519, 28.019, 17.671
-149.707, -258.312, 28.103, 17.704
-149.211, -259.109, 28.185, 17.737
-148.718, -259.911, 28.255, 17.770
-148.226, -260.715, 28.299, 17.803
-147.739, -261.523, 28.310, 17.836
-147.255, -262.332, 28.292, 17.869
-146.778, -263.144, 28.254, 17.902
-146.308, -263.957, 28.203, 17.935
-145.847, -264.774, 28.148, 17.968
-145.392, -265.593, 28.108, 18.001
-144.945, -266.414, 28.073, 18.034
-144.505, -267.239, 28.042, 18.067
-144.073, -268.068, 28.014, 18.100
-143.650, -268.901, 27.991, 18.133
-143.236, -269.737, 27.972, 18.166
-142.831, -270.577, 27.957, 18.199
-142.434, -271.422, 27.948, 18.232
-142.045, -272.271, 27.944, 18.265
-141.666, -273.123, 27.945, 18.298
-141.295, -273.980, 27.951, 18.331
-140.934, -274.842, 27.961, 18.364
-140.582, -275.708, 27.976, 18.397
-140.237, -276.577, 28.004, 18.430
-139.900, -277.451, 28.036, 18.463
-139.570, -278.328, 28.057, 18.496
-139.250, -279.210, 28.093, 18.529
-138.941, -280.096, 28.124, 18.562
-138.641, -280.985, 28.145, 18.595
-138.351, -281.879, 28.171, 18.628
-138.071, -282.776, 28.191, 18.661
-137.800, -283.677, 28.210, 18.694
-137.539, -284.581, 28.235, 18.727
-137.288, -285.489, 28.245, 18.760
-137.046, -286.401, 28.249, 18.793
-136.813, -287.314, 28.231, 18.826
-136.586, -288.229, 28.207, 18.859
-136.367, -289.144, 28.174, 18.892
-136.155, -290.061, 28.136, 18.925
-135.953, -290.977, 28.096, 18.958
-135.761, -291.894, 28.051, 18.991
-135.579, -292.810, 28.003, 19.024
-135.406, -293.727, 27.953, 19.057
-135.243, -294.643, 27.906, 19.090
-135.090, -295.560, 27.864, 19.123
-134.946, -296.477, 27.826, 19.156
-134.810, -297.394, 27.790, 19.189
-134.683, -298.311, 27.752, 19.222
-134.562, -299.228, 27.715, 19.255
-134.447, -300.145, 27.679, 19.288
-134.337, -301.062, 27.641, 19.321
-134.236, -301.978, 27.598, 19.354
-134.143, -302.892, 27.549, 19.387
-134.059, -303.805, 27.495, 19.420
-133.984, -304.717, 27.440, 19.453
-133.918, -305.628, 27.392, 19.486
-133.861, -306.538, 27.350, 19.519
-133.812, -307.447, 27.314, 19.552
-133.768, -308.356, 27.282, 19.585
-133.729, -309.264, 27.248, 19.618
-133.697, -310.171, 27.207, 19.651
-133.671, -311.077, 27.161, 19.684
-133.652, -311.981, 27.113, 19.717
-133.641, -312.884, 27.066, 19.750
-133.638, -313.785, 27.019, 19.783
-133.643, -314.685, 26.975, 19.816
-133.657, -315.582, 26.932, 19.849
-133.675, -316.479, 26.896, 19.882
-133.699, -317.375, 26.860, 19.915
-133.730, -318.269, 26.820, 19.948
-133.768, -319.161, 26.775, 19.981
-133.813, -320.051, 26.727, 20.014
-133.865, -320.939, 26.680, 20.047
-133.926, -321.826, 26.636, 20.080
-133.994, -322.710, 26.595, 20.113
-134.067, -323.593, 26.560, 20.146
-134.146, -324.474, 26.526, 20.179
-134.231, -325.353, 26.486, 20.212
-134.324, -326.230, 26.439, 20.245
-134.425, -327.105, 26.389, 20.278
-134.535, -327.976, 26.341, 20.311
-134.652, -328.845, 26.296, 20.344
-134.775, -329.712, 26.264, 20.377
-134.905, -330.578, 26.233, 20.410
-135.042, -331.441, 26.196, 20.443
-135.187, -332.301, 26.150, 20.476
-135.341, -333.158, 26.099, 20.509
-135.502, -334.011, 26.049, 20.542
-135.673, -334.861, 26.003, 20.575
-135.850, -335.709, 25.973, 20.608
-136.034, -336.555, 25.946, 20.641
-136.226, -337.398, 25.912, 20.674
-136.426, -338.238, 25.865, 20.707
-136.636, -339.073, 25.811, 20.740
-136.855, -339.903, 25.755, 20.773
-137.082, -340.731, 25.715, 20.806
-137.316, -341.555, 25.682, 20.839
-137.559, -342.376, 25.647, 20.872
-137.812, -343.192, 25.606, 20.905
-138.075, -344.003, 25.558, 20.938
-138.348, -344.809, 25.508, 20.971
-138.629, -345.611, 25.475, 21.004
-138.918, -346.410, 25.442, 21.037
-139.216, -347.204, 25.407, 21.070
-139.526, -347.993, 25.364, 21.103
-139.842, -348.777, 25.320, 21.136
-140.167, -349.557, 25.276, 21.169
-140.503, -350.330, 25.244, 21.202
-140.849, -351.098, 25.209, 21.235
-141.204, -351.860, 25.168, 21.268
-141.568, -352.616, 25.116, 21.301
-141.944, -353.365, 25.061, 21.334
-142.327, -354.107, 25.020, 21.367
-142.720, -354.844, 24.987, 21.400
-143.121, -355.575, 24.973, 21.433
-143.533, -356.300, 24.982, 21.466
-143.952, -357.022, 25.006, 21.499
-144.377, -357.743, 25.041, 21.532
-144.806, -358.464, 25.086, 21.565
-145.239, -359.185, 25.145, 21.598
-145.677, -359.905, 25.214, 21.631
-146.120, -360.624, 25.285, 21.664
-146.568, -361.341, 25.352, 21.697
-147.022, -362.057, 25.415, 21.730
-147.480, -362.771, 25.476, 21.763
-147.943, -363.485, 25.540, 21.796
-148.410, -364.199, 25.610, 21.829
-148.880, -364.915, 25.686, 21.862
-149.351, -365.632, 25.763, 21.895
-149.823, -366.352, 25.838, 21.928
-150.295, -367.075, 25.913, 21.961
-150.767, -367.801, 25.989, 21.994
-151.240, -368.530, 26.069, 22.027
-151.714, -369.262, 26.149, 22.060
-152.189, -369.995, 26.229, 22.093
-152.666, -370.731, 26.309, 22.126
-153.145, -371.468, 26.391, 22.159
-153.624, -372.209, 26.474, 22.192
-154.104, -372.952, 26.557, 22.225
-154.584, -373.698, 26.641, 22.258
-155.064, -374.448, 26.723, 22.291
-155.543, -375.202, 26.805, 22.324
-156.022, -375.959, 26.887, 22.357
-156.500, -376.720, 26.969, 22.390
-156.978, -377.484, 27.052, 22.423
-157.456, -378.251, 27.136, 22.456
-157.934, -379.021, 27.220, 22.489
-158.414, -379.794, 27.305, 22.522
-158.893, -380.570, 27.390, 22.555
-159.372, -381.350, 27.474, 22.588
-159.851, -382.134, 27.559, 22.621
-160.329, -382.921, 27.642, 22.654
-160.806, -383.712, 27.726, 22.687
-161.282, -384.506, 27.809, 22.720
-161.758, -385.304, 27.892, 22.753
-162.233, -386.106, 27.976, 22.786
-162.708, -386.911, 28.060, 22.819
-163.183, -387.719, 28.144, 22.852
-163.658, -388.531, 28.229, 22.885
-164.132, -389.346, 28.313, 22.918
-164.606, -390.165, 28.397, 22.951
-165.079, -390.987, 28.480, 22.984
-165.551, -391.814, 28.562, 23.017
-166.021, -392.644, 28.644, 23.050
